id,longitude,latitude
9289,-57.75,-24.5
9290,-57.5,-24.5
9291,-57.25,-24.5
9292,-57,-24.5
9293,-56.75,-24.5
9294,-56.5,-24.5
9295,-56.25,-24.5
9296,-56,-24.5
9297,-55.75,-24.5
9298,-55.5,-24.5
9299,-55.25,-24.5
9300,-55,-24.5
9301,-54.75,-24.5
9302,-54.5,-24.5
9303,-54.25,-24.5
9304,-54,-24.5
9305,-53.75,-24.5
9306,-53.5,-24.5
9307,-53.25,-24.5
9308,-53,-24.5
9309,-52.75,-24.5
9310,-52.5,-24.5
9311,-52.25,-24.5
9312,-52,-24.5
9313,-51.75,-24.5
9314,-51.5,-24.5
9315,-51.25,-24.5
9316,-51,-24.5
9317,-50.75,-24.5
9318,-50.5,-24.5
9319,-50.25,-24.5
9320,-50,-24.5
9321,-49.75,-24.5
9322,-49.5,-24.5
9323,-49.25,-24.5
9324,-49,-24.5
9325,-48.75,-24.5
9326,-48.5,-24.5
9327,-48.25,-24.5
9328,-48,-24.5
9329,-47.75,-24.5
9330,-47.5,-24.5
9331,-47.25,-24.5
9332,-47,-24.5
9333,-46.75,-24.5
9334,-46.5,-24.5
9335,-46.25,-24.5
9336,-46,-24.5
9337,-45.75,-24.5
9338,-45.5,-24.5
9339,-45.25,-24.5
9340,-45,-24.5
9341,-60,-24.75
9342,-59.75,-24.75
9343,-59.5,-24.75
9344,-59.25,-24.75
9345,-59,-24.75
9346,-58.75,-24.75
9347,-58.5,-24.75
9348,-58.25,-24.75
9349,-58,-24.75
9350,-57.75,-24.75
9351,-57.5,-24.75
9352,-57.25,-24.75
9353,-57,-24.75
9354,-56.75,-24.75
9355,-56.5,-24.75
9356,-56.25,-24.75
9357,-56,-24.75
9358,-55.75,-24.75
9359,-55.5,-24.75
9360,-55.25,-24.75
9361,-55,-24.75
9362,-54.75,-24.75
9363,-54.5,-24.75
9364,-54.25,-24.75
9365,-54,-24.75
9366,-53.75,-24.75
9367,-53.5,-24.75
9368,-53.25,-24.75
9369,-53,-24.75
9370,-52.75,-24.75
9371,-52.5,-24.75
9372,-52.25,-24.75
9373,-52,-24.75
9374,-51.75,-24.75
9375,-51.5,-24.75
9376,-51.25,-24.75
9377,-51,-24.75
9378,-50.75,-24.75
9379,-50.5,-24.75
9380,-50.25,-24.75
9381,-50,-24.75
9382,-49.75,-24.75
9383,-49.5,-24.75
9384,-49.25,-24.75
9385,-49,-24.75
9386,-48.75,-24.75
9387,-48.5,-24.75
9388,-48.25,-24.75
9389,-48,-24.75
9390,-47.75,-24.75
9391,-47.5,-24.75
9392,-47.25,-24.75
9393,-47,-24.75
9394,-46.75,-24.75
9395,-46.5,-24.75
9396,-46.25,-24.75
9397,-46,-24.75
9398,-45.75,-24.75
9399,-45.5,-24.75
9400,-45.25,-24.75
9401,-45,-24.75
9402,-60,-25
9403,-59.75,-25
9404,-59.5,-25
9405,-59.25,-25
9406,-59,-25
9407,-58.75,-25
9408,-58.5,-25
9409,-58.25,-25
9410,-58,-25
9411,-57.75,-25
9412,-57.5,-25
9413,-57.25,-25
9414,-57,-25
9415,-56.75,-25
9416,-56.5,-25
9417,-56.25,-25
9418,-56,-25
9419,-55.75,-25
9420,-55.5,-25
9421,-55.25,-25
9422,-55,-25
9423,-54.75,-25
9424,-54.5,-25
9425,-54.25,-25
9426,-54,-25
9427,-53.75,-25
9428,-53.5,-25
9429,-53.25,-25
9430,-53,-25
9431,-52.75,-25
9432,-52.5,-25
9433,-52.25,-25
9434,-52,-25
9435,-51.75,-25
9436,-51.5,-25
9437,-51.25,-25
9438,-51,-25
9439,-50.75,-25
9440,-50.5,-25
9441,-50.25,-25
9442,-50,-25
9443,-49.75,-25
9444,-49.5,-25
9445,-49.25,-25
9446,-49,-25
9447,-48.75,-25
9448,-48.5,-25
9449,-48.25,-25
9450,-48,-25
9451,-47.75,-25
9452,-47.5,-25
9453,-47.25,-25
9454,-47,-25
9455,-46.75,-25
9456,-46.5,-25
9457,-46.25,-25
9458,-46,-25
9459,-45.75,-25
9460,-45.5,-25
9461,-45.25,-25
9462,-45,-25
9463,-60,-25.25
9464,-59.75,-25.25
9465,-59.5,-25.25
9466,-59.25,-25.25
9467,-59,-25.25
9468,-58.75,-25.25
9469,-58.5,-25.25
9470,-58.25,-25.25
9471,-58,-25.25
9472,-57.75,-25.25
9473,-57.5,-25.25
9474,-57.25,-25.25
9475,-57,-25.25
9476,-56.75,-25.25
9477,-56.5,-25.25
9478,-56.25,-25.25
9479,-56,-25.25
9480,-55.75,-25.25
9481,-55.5,-25.25
9482,-55.25,-25.25
9483,-55,-25.25
9484,-54.75,-25.25
9485,-54.5,-25.25
9486,-54.25,-25.25
9487,-54,-25.25
9488,-53.75,-25.25
9489,-53.5,-25.25
9490,-53.25,-25.25
9491,-53,-25.25
9492,-52.75,-25.25
9493,-52.5,-25.25
9494,-52.25,-25.25
9495,-52,-25.25
9496,-51.75,-25.25
9497,-51.5,-25.25
9498,-51.25,-25.25
9499,-51,-25.25
9500,-50.75,-25.25
9501,-50.5,-25.25
9502,-50.25,-25.25
9503,-50,-25.25
9504,-49.75,-25.25
9505,-49.5,-25.25
9506,-49.25,-25.25
9507,-49,-25.25
9508,-48.75,-25.25
9509,-48.5,-25.25
9510,-48.25,-25.25
9511,-48,-25.25
9512,-47.75,-25.25
9513,-47.5,-25.25
9514,-47.25,-25.25
9515,-47,-25.25
9516,-46.75,-25.25
9517,-46.5,-25.25
9518,-46.25,-25.25
9519,-46,-25.25
9520,-45.75,-25.25
9521,-45.5,-25.25
9522,-45.25,-25.25
9523,-45,-25.25
9524,-60,-25.5
9525,-59.75,-25.5
9526,-59.5,-25.5
9527,-59.25,-25.5
9528,-59,-25.5
9529,-58.75,-25.5
9530,-58.5,-25.5
9531,-58.25,-25.5
9532,-58,-25.5
9533,-57.75,-25.5
9534,-57.5,-25.5
9535,-57.25,-25.5
9536,-57,-25.5
9537,-56.75,-25.5
9538,-56.5,-25.5
9539,-56.25,-25.5
9540,-56,-25.5
9541,-55.75,-25.5
9542,-55.5,-25.5
9543,-55.25,-25.5
9544,-55,-25.5
9545,-54.75,-25.5
9546,-54.5,-25.5
9547,-54.25,-25.5
9548,-54,-25.5
9549,-53.75,-25.5
9550,-53.5,-25.5
9551,-53.25,-25.5
9552,-53,-25.5
9553,-52.75,-25.5
9554,-52.5,-25.5
9555,-52.25,-25.5
9556,-52,-25.5
9557,-51.75,-25.5
9558,-51.5,-25.5
9559,-51.25,-25.5
9560,-51,-25.5
9561,-50.75,-25.5
9562,-50.5,-25.5
9563,-50.25,-25.5
9564,-50,-25.5
9565,-49.75,-25.5
9566,-49.5,-25.5
9567,-49.25,-25.5
9568,-49,-25.5
9569,-48.75,-25.5
9570,-48.5,-25.5
9571,-48.25,-25.5
9572,-48,-25.5
9573,-47.75,-25.5
9574,-47.5,-25.5
9575,-47.25,-25.5
9576,-47,-25.5
9577,-46.75,-25.5
9578,-46.5,-25.5
9579,-46.25,-25.5
9580,-46,-25.5
9581,-45.75,-25.5
9582,-45.5,-25.5
9583,-45.25,-25.5
9584,-45,-25.5
9585,-60,-25.75
9586,-59.75,-25.75
9587,-59.5,-25.75
9588,-59.25,-25.75
9589,-59,-25.75
9590,-58.75,-25.75
9591,-58.5,-25.75
9592,-58.25,-25.75
9593,-58,-25.75
9594,-57.75,-25.75
9595,-57.5,-25.75
9596,-57.25,-25.75
9597,-57,-25.75
9598,-56.75,-25.75
9599,-56.5,-25.75
9600,-56.25,-25.75
9601,-56,-25.75
9602,-55.75,-25.75
9603,-55.5,-25.75
9604,-55.25,-25.75
9605,-55,-25.75
9606,-54.75,-25.75
9607,-54.5,-25.75
9608,-54.25,-25.75
9609,-54,-25.75
9610,-53.75,-25.75
9611,-53.5,-25.75
9612,-53.25,-25.75
9613,-53,-25.75
9614,-52.75,-25.75
9615,-52.5,-25.75
9616,-52.25,-25.75
9617,-52,-25.75
9618,-51.75,-25.75
9619,-51.5,-25.75
9620,-51.25,-25.75
9621,-51,-25.75
9622,-50.75,-25.75
9623,-50.5,-25.75
9624,-50.25,-25.75
9625,-50,-25.75
9626,-49.75,-25.75
9627,-49.5,-25.75
9628,-49.25,-25.75
9629,-49,-25.75
9630,-48.75,-25.75
9631,-48.5,-25.75
9632,-48.25,-25.75
9633,-48,-25.75
9634,-47.75,-25.75
9635,-47.5,-25.75
9636,-47.25,-25.75
9637,-47,-25.75
9638,-46.75,-25.75
9639,-46.5,-25.75
9640,-46.25,-25.75
9641,-46,-25.75
9642,-45.75,-25.75
9643,-45.5,-25.75
9644,-45.25,-25.75
9645,-45,-25.75
9646,-60,-26
9647,-59.75,-26
9648,-59.5,-26
9649,-59.25,-26
9650,-59,-26
9651,-58.75,-26
9652,-58.5,-26
9653,-58.25,-26
9654,-58,-26
9655,-57.75,-26
9656,-57.5,-26
9657,-57.25,-26
9658,-57,-26
9659,-56.75,-26
9660,-56.5,-26
9661,-56.25,-26
9662,-56,-26
9663,-55.75,-26
9664,-55.5,-26
9665,-55.25,-26
9666,-55,-26
9667,-54.75,-26
9668,-54.5,-26
9669,-54.25,-26
9670,-54,-26
9671,-53.75,-26
9672,-53.5,-26
9673,-53.25,-26
9674,-53,-26
9675,-52.75,-26
9676,-52.5,-26
9677,-52.25,-26
9678,-52,-26
9679,-51.75,-26
9680,-51.5,-26
9681,-51.25,-26
9682,-51,-26
9683,-50.75,-26
9684,-50.5,-26
9685,-50.25,-26
9686,-50,-26
9687,-49.75,-26
9688,-49.5,-26
9689,-49.25,-26
9690,-49,-26
9691,-48.75,-26
9692,-48.5,-26
9693,-48.25,-26
9694,-48,-26
9695,-47.75,-26
9696,-47.5,-26
9697,-47.25,-26
9698,-47,-26
9699,-46.75,-26
9700,-46.5,-26
9701,-46.25,-26
9702,-46,-26
9703,-45.75,-26
9704,-45.5,-26
9705,-45.25,-26
9706,-45,-26
9707,-60,-26.25
9708,-59.75,-26.25
9709,-59.5,-26.25
9710,-59.25,-26.25
9711,-59,-26.25
9712,-58.75,-26.25
9713,-58.5,-26.25
9714,-58.25,-26.25
9715,-58,-26.25
9716,-57.75,-26.25
9717,-57.5,-26.25
9718,-57.25,-26.25
9719,-57,-26.25
9720,-56.75,-26.25
9721,-56.5,-26.25
9722,-56.25,-26.25
9723,-56,-26.25
9724,-55.75,-26.25
9725,-55.5,-26.25
9726,-55.25,-26.25
9727,-55,-26.25
9728,-54.75,-26.25
9729,-54.5,-26.25
9730,-54.25,-26.25
9731,-54,-26.25
9732,-53.75,-26.25
9733,-53.5,-26.25
9734,-53.25,-26.25
9735,-53,-26.25
9736,-52.75,-26.25
9737,-52.5,-26.25
9738,-52.25,-26.25
9739,-52,-26.25
9740,-51.75,-26.25
9741,-51.5,-26.25
9742,-51.25,-26.25
9743,-51,-26.25
9744,-50.75,-26.25
9745,-50.5,-26.25
9746,-50.25,-26.25
9747,-50,-26.25
9748,-49.75,-26.25
9749,-49.5,-26.25
9750,-49.25,-26.25
9751,-49,-26.25
9752,-48.75,-26.25
9753,-48.5,-26.25
9754,-48.25,-26.25
9755,-48,-26.25
9756,-47.75,-26.25
9757,-47.5,-26.25
9758,-47.25,-26.25
9759,-47,-26.25
9760,-46.75,-26.25
9761,-46.5,-26.25
9762,-46.25,-26.25
9763,-46,-26.25
9764,-45.75,-26.25
9765,-45.5,-26.25
9766,-45.25,-26.25
9767,-45,-26.25
9768,-60,-26.5
9769,-59.75,-26.5
9770,-59.5,-26.5
9771,-59.25,-26.5
9772,-59,-26.5
9773,-58.75,-26.5
9774,-58.5,-26.5
9775,-58.25,-26.5
9776,-58,-26.5
9777,-57.75,-26.5
9778,-57.5,-26.5
9779,-57.25,-26.5
9780,-57,-26.5
9781,-56.75,-26.5
9782,-56.5,-26.5
9783,-56.25,-26.5
9784,-56,-26.5
9785,-55.75,-26.5
9786,-55.5,-26.5
9787,-55.25,-26.5
9788,-55,-26.5
9789,-54.75,-26.5
9790,-54.5,-26.5
9791,-54.25,-26.5
9792,-54,-26.5
9793,-53.75,-26.5
9794,-53.5,-26.5
9795,-53.25,-26.5
9796,-53,-26.5
9797,-52.75,-26.5
9798,-52.5,-26.5
9799,-52.25,-26.5
9800,-52,-26.5
9801,-51.75,-26.5
9802,-51.5,-26.5
9803,-51.25,-26.5
9804,-51,-26.5
9805,-50.75,-26.5
9806,-50.5,-26.5
9807,-50.25,-26.5
9808,-50,-26.5
9809,-49.75,-26.5
9810,-49.5,-26.5
9811,-49.25,-26.5
9812,-49,-26.5
9813,-48.75,-26.5
9814,-48.5,-26.5
9815,-48.25,-26.5
9816,-48,-26.5
9817,-47.75,-26.5
9818,-47.5,-26.5
9819,-47.25,-26.5
9820,-47,-26.5
9821,-46.75,-26.5
9822,-46.5,-26.5
9823,-46.25,-26.5
9824,-46,-26.5
9825,-45.75,-26.5
9826,-45.5,-26.5
9827,-45.25,-26.5
9828,-45,-26.5
9829,-60,-26.75
9830,-59.75,-26.75
9831,-59.5,-26.75
9832,-59.25,-26.75
9833,-59,-26.75
9834,-58.75,-26.75
9835,-58.5,-26.75
9836,-58.25,-26.75
9837,-58,-26.75
9838,-57.75,-26.75
9839,-57.5,-26.75
9840,-57.25,-26.75
9841,-57,-26.75
9842,-56.75,-26.75
9843,-56.5,-26.75
9844,-56.25,-26.75
9845,-56,-26.75
9846,-55.75,-26.75
9847,-55.5,-26.75
9848,-55.25,-26.75
9849,-55,-26.75
9850,-54.75,-26.75
9851,-54.5,-26.75
9852,-54.25,-26.75
9853,-54,-26.75
9854,-53.75,-26.75
9855,-53.5,-26.75
9856,-53.25,-26.75
9857,-53,-26.75
9858,-52.75,-26.75
9859,-52.5,-26.75
9860,-52.25,-26.75
9861,-52,-26.75
9862,-51.75,-26.75
9863,-51.5,-26.75
9864,-51.25,-26.75
9865,-51,-26.75
9866,-50.75,-26.75
9867,-50.5,-26.75
9868,-50.25,-26.75
9869,-50,-26.75
9870,-49.75,-26.75
9871,-49.5,-26.75
9872,-49.25,-26.75
9873,-49,-26.75
9874,-48.75,-26.75
9875,-48.5,-26.75
9876,-48.25,-26.75
9877,-48,-26.75
9878,-47.75,-26.75
9879,-47.5,-26.75
9880,-47.25,-26.75
9881,-47,-26.75
9882,-46.75,-26.75
9883,-46.5,-26.75
9884,-46.25,-26.75
9885,-46,-26.75
9886,-45.75,-26.75
9887,-45.5,-26.75
9888,-45.25,-26.75
9889,-45,-26.75
9890,-60,-27
9891,-59.75,-27
9892,-59.5,-27
9893,-59.25,-27
9894,-59,-27
9895,-58.75,-27
9896,-58.5,-27
9897,-58.25,-27
9898,-58,-27
9899,-57.75,-27
9900,-57.5,-27
9901,-57.25,-27
9902,-57,-27
9903,-56.75,-27
9904,-56.5,-27
9905,-56.25,-27
9906,-56,-27
9907,-55.75,-27
9908,-55.5,-27
9909,-55.25,-27
9910,-55,-27
9911,-54.75,-27
9912,-54.5,-27
9913,-54.25,-27
9914,-54,-27
9915,-53.75,-27
9916,-53.5,-27
9917,-53.25,-27
9918,-53,-27
9919,-52.75,-27
9920,-52.5,-27
9921,-52.25,-27
9922,-52,-27
9923,-51.75,-27
9924,-51.5,-27
9925,-51.25,-27
9926,-51,-27
9927,-50.75,-27
9928,-50.5,-27
9929,-50.25,-27
9930,-50,-27
9931,-49.75,-27
9932,-49.5,-27
9933,-49.25,-27
9934,-49,-27
9935,-48.75,-27
9936,-48.5,-27
9937,-48.25,-27
9938,-48,-27
9939,-47.75,-27
9940,-47.5,-27
9941,-47.25,-27
9942,-47,-27
9943,-46.75,-27
9944,-46.5,-27
9945,-46.25,-27
9946,-46,-27
9947,-45.75,-27
9948,-45.5,-27
9949,-45.25,-27
9950,-45,-27
9951,-60,-27.25
9952,-59.75,-27.25
9953,-59.5,-27.25
9954,-59.25,-27.25
9955,-59,-27.25
9956,-58.75,-27.25
9957,-58.5,-27.25
9958,-58.25,-27.25
9959,-58,-27.25
9960,-57.75,-27.25
9961,-57.5,-27.25
9962,-57.25,-27.25
9963,-57,-27.25
9964,-56.75,-27.25
9965,-56.5,-27.25
9966,-56.25,-27.25
9967,-56,-27.25
9968,-55.75,-27.25
9969,-55.5,-27.25
9970,-55.25,-27.25
9971,-55,-27.25
9972,-54.75,-27.25
9973,-54.5,-27.25
9974,-54.25,-27.25
9975,-54,-27.25
9976,-53.75,-27.25
9977,-53.5,-27.25
9978,-53.25,-27.25
9979,-53,-27.25
9980,-52.75,-27.25
9981,-52.5,-27.25
9982,-52.25,-27.25
9983,-52,-27.25
9984,-51.75,-27.25
9985,-51.5,-27.25
9986,-51.25,-27.25
9987,-51,-27.25
9988,-50.75,-27.25
9989,-50.5,-27.25
9990,-50.25,-27.25
9991,-50,-27.25
9992,-49.75,-27.25
9993,-49.5,-27.25
9994,-49.25,-27.25
9995,-49,-27.25
9996,-48.75,-27.25
9997,-48.5,-27.25
9998,-48.25,-27.25
9999,-48,-27.25
10000,-47.75,-27.25
10001,-47.5,-27.25
10002,-47.25,-27.25
10003,-47,-27.25
10004,-46.75,-27.25
10005,-46.5,-27.25
10006,-46.25,-27.25
10007,-46,-27.25
10008,-45.75,-27.25
10009,-45.5,-27.25
10010,-45.25,-27.25
10011,-45,-27.25
10012,-60,-27.5
10013,-59.75,-27.5
10014,-59.5,-27.5
10015,-59.25,-27.5
10016,-59,-27.5
10017,-58.75,-27.5
10018,-58.5,-27.5
10019,-58.25,-27.5
10020,-58,-27.5
10021,-57.75,-27.5
10022,-57.5,-27.5
10023,-57.25,-27.5
10024,-57,-27.5
10025,-56.75,-27.5
10026,-56.5,-27.5
10027,-56.25,-27.5
10028,-56,-27.5
10029,-55.75,-27.5
10030,-55.5,-27.5
10031,-55.25,-27.5
10032,-55,-27.5
10033,-54.75,-27.5
10034,-54.5,-27.5
10035,-54.25,-27.5
10036,-54,-27.5
10037,-53.75,-27.5
10038,-53.5,-27.5
10039,-53.25,-27.5
10040,-53,-27.5
10041,-52.75,-27.5
10042,-52.5,-27.5
10043,-52.25,-27.5
10044,-52,-27.5
10045,-51.75,-27.5
10046,-51.5,-27.5
10047,-51.25,-27.5
10048,-51,-27.5
10049,-50.75,-27.5
10050,-50.5,-27.5
10051,-50.25,-27.5
10052,-50,-27.5
10053,-49.75,-27.5
10054,-49.5,-27.5
10055,-49.25,-27.5
10056,-49,-27.5
10057,-48.75,-27.5
10058,-48.5,-27.5
10059,-48.25,-27.5
10060,-48,-27.5
10061,-47.75,-27.5
10062,-47.5,-27.5
10063,-47.25,-27.5
10064,-47,-27.5
10065,-46.75,-27.5
10066,-46.5,-27.5
10067,-46.25,-27.5
10068,-46,-27.5
10069,-45.75,-27.5
10070,-45.5,-27.5
10071,-45.25,-27.5
10072,-45,-27.5
10073,-60,-27.75
10074,-59.75,-27.75
10075,-59.5,-27.75
10076,-59.25,-27.75
10077,-59,-27.75
10078,-58.75,-27.75
10079,-58.5,-27.75
10080,-58.25,-27.75
10081,-58,-27.75
10082,-57.75,-27.75
10083,-57.5,-27.75
10084,-57.25,-27.75
10085,-57,-27.75
10086,-56.75,-27.75
10087,-56.5,-27.75
10088,-56.25,-27.75
10089,-56,-27.75
10090,-55.75,-27.75
10091,-55.5,-27.75
10092,-55.25,-27.75
10093,-55,-27.75
10094,-54.75,-27.75
10095,-54.5,-27.75
10096,-54.25,-27.75
10097,-54,-27.75
10098,-53.75,-27.75
10099,-53.5,-27.75
10100,-53.25,-27.75
10101,-53,-27.75
10102,-52.75,-27.75
10103,-52.5,-27.75
10104,-52.25,-27.75
10105,-52,-27.75
10106,-51.75,-27.75
10107,-51.5,-27.75
10108,-51.25,-27.75
10109,-51,-27.75
10110,-50.75,-27.75
10111,-50.5,-27.75
10112,-50.25,-27.75
10113,-50,-27.75
10114,-49.75,-27.75
10115,-49.5,-27.75
10116,-49.25,-27.75
10117,-49,-27.75
10118,-48.75,-27.75
10119,-48.5,-27.75
10120,-48.25,-27.75
10121,-48,-27.75
10122,-47.75,-27.75
10123,-47.5,-27.75
10124,-47.25,-27.75
10125,-47,-27.75
10126,-46.75,-27.75
10127,-46.5,-27.75
10128,-46.25,-27.75
10129,-46,-27.75
10130,-45.75,-27.75
10131,-45.5,-27.75
10132,-45.25,-27.75
10133,-45,-27.75
10134,-60,-28
10135,-59.75,-28
10136,-59.5,-28
10137,-59.25,-28
10138,-59,-28
10139,-58.75,-28
10140,-58.5,-28
10141,-58.25,-28
10142,-58,-28
10143,-57.75,-28
10144,-57.5,-28
10145,-57.25,-28
10146,-57,-28
10147,-56.75,-28
10148,-56.5,-28
10149,-56.25,-28
10150,-56,-28
10151,-55.75,-28
10152,-55.5,-28
10153,-55.25,-28
10154,-55,-28
10155,-54.75,-28
10156,-54.5,-28
10157,-54.25,-28
10158,-54,-28
10159,-53.75,-28
10160,-53.5,-28
10161,-53.25,-28
10162,-53,-28
10163,-52.75,-28
10164,-52.5,-28
10165,-52.25,-28
10166,-52,-28
10167,-51.75,-28
10168,-51.5,-28
10169,-51.25,-28
10170,-51,-28
10171,-50.75,-28
10172,-50.5,-28
10173,-50.25,-28
10174,-50,-28
10175,-49.75,-28
10176,-49.5,-28
10177,-49.25,-28
10178,-49,-28
10179,-48.75,-28
10180,-48.5,-28
10181,-48.25,-28
10182,-48,-28
10183,-47.75,-28
10184,-47.5,-28
10185,-47.25,-28
10186,-47,-28
10187,-46.75,-28
10188,-46.5,-28
10189,-46.25,-28
10190,-46,-28
10191,-45.75,-28
10192,-45.5,-28
10193,-45.25,-28
10194,-45,-28
10195,-60,-28.25
10196,-59.75,-28.25
10197,-59.5,-28.25
10198,-59.25,-28.25
10199,-59,-28.25
10200,-58.75,-28.25
10201,-58.5,-28.25
10202,-58.25,-28.25
10203,-58,-28.25
10204,-57.75,-28.25
10205,-57.5,-28.25
10206,-57.25,-28.25
10207,-57,-28.25
10208,-56.75,-28.25
10209,-56.5,-28.25
10210,-56.25,-28.25
10211,-56,-28.25
10212,-55.75,-28.25
10213,-55.5,-28.25
10214,-55.25,-28.25
10215,-55,-28.25
10216,-54.75,-28.25
10217,-54.5,-28.25
10218,-54.25,-28.25
10219,-54,-28.25
10220,-53.75,-28.25
10221,-53.5,-28.25
10222,-53.25,-28.25
10223,-53,-28.25
10224,-52.75,-28.25
10225,-52.5,-28.25
10226,-52.25,-28.25
10227,-52,-28.25
10228,-51.75,-28.25
10229,-51.5,-28.25
10230,-51.25,-28.25
10231,-51,-28.25
10232,-50.75,-28.25
10233,-50.5,-28.25
10234,-50.25,-28.25
10235,-50,-28.25
10236,-49.75,-28.25
10237,-49.5,-28.25
10238,-49.25,-28.25
10239,-49,-28.25
10240,-48.75,-28.25
10241,-48.5,-28.25
10242,-48.25,-28.25
10243,-48,-28.25
10244,-47.75,-28.25
10245,-47.5,-28.25
10246,-47.25,-28.25
10247,-47,-28.25
10248,-46.75,-28.25
10249,-46.5,-28.25
10250,-46.25,-28.25
10251,-46,-28.25
10252,-45.75,-28.25
10253,-45.5,-28.25
10254,-45.25,-28.25
10255,-45,-28.25
10256,-60,-28.5
10257,-59.75,-28.5
10258,-59.5,-28.5
10259,-59.25,-28.5
10260,-59,-28.5
10261,-58.75,-28.5
10262,-58.5,-28.5
10263,-58.25,-28.5
10264,-58,-28.5
10265,-57.75,-28.5
10266,-57.5,-28.5
10267,-57.25,-28.5
10268,-57,-28.5
10269,-56.75,-28.5
10270,-56.5,-28.5
10271,-56.25,-28.5
10272,-56,-28.5
10273,-55.75,-28.5
10274,-55.5,-28.5
10275,-55.25,-28.5
10276,-55,-28.5
10277,-54.75,-28.5
10278,-54.5,-28.5
10279,-54.25,-28.5
10280,-54,-28.5
10281,-53.75,-28.5
10282,-53.5,-28.5
10283,-53.25,-28.5
10284,-53,-28.5
10285,-52.75,-28.5
10286,-52.5,-28.5
10287,-52.25,-28.5
10288,-52,-28.5
10289,-51.75,-28.5
10290,-51.5,-28.5
10291,-51.25,-28.5
10292,-51,-28.5
10293,-50.75,-28.5
10294,-50.5,-28.5
10295,-50.25,-28.5
10296,-50,-28.5
10297,-49.75,-28.5
10298,-49.5,-28.5
10299,-49.25,-28.5
10300,-49,-28.5
10301,-48.75,-28.5
10302,-48.5,-28.5
10303,-48.25,-28.5
10304,-48,-28.5
10305,-47.75,-28.5
10306,-47.5,-28.5
10307,-47.25,-28.5
10308,-47,-28.5
10309,-46.75,-28.5
10310,-46.5,-28.5
10311,-46.25,-28.5
10312,-46,-28.5
10313,-45.75,-28.5
10314,-45.5,-28.5
10315,-45.25,-28.5
10316,-45,-28.5
10317,-60,-28.75
10318,-59.75,-28.75
10319,-59.5,-28.75
10320,-59.25,-28.75
10321,-59,-28.75
10322,-58.75,-28.75
10323,-58.5,-28.75
10324,-58.25,-28.75
10325,-58,-28.75
10326,-57.75,-28.75
10327,-57.5,-28.75
10328,-57.25,-28.75
10329,-57,-28.75
10330,-56.75,-28.75
10331,-56.5,-28.75
10332,-56.25,-28.75
10333,-56,-28.75
10334,-55.75,-28.75
10335,-55.5,-28.75
10336,-55.25,-28.75
10337,-55,-28.75
10338,-54.75,-28.75
10339,-54.5,-28.75
10340,-54.25,-28.75
10341,-54,-28.75
10342,-53.75,-28.75
10343,-53.5,-28.75
10344,-53.25,-28.75
10345,-53,-28.75
10346,-52.75,-28.75
10347,-52.5,-28.75
10348,-52.25,-28.75
10349,-52,-28.75
10350,-51.75,-28.75
10351,-51.5,-28.75
10352,-51.25,-28.75
10353,-51,-28.75
10354,-50.75,-28.75
10355,-50.5,-28.75
10356,-50.25,-28.75
10357,-50,-28.75
10358,-49.75,-28.75
10359,-49.5,-28.75
10360,-49.25,-28.75
10361,-49,-28.75
10362,-48.75,-28.75
10363,-48.5,-28.75
10364,-48.25,-28.75
10365,-48,-28.75
10366,-47.75,-28.75
10367,-47.5,-28.75
10368,-47.25,-28.75
10369,-47,-28.75
10370,-46.75,-28.75
10371,-46.5,-28.75
10372,-46.25,-28.75
10373,-46,-28.75
10374,-45.75,-28.75
10375,-45.5,-28.75
10376,-45.25,-28.75
10377,-45,-28.75
10378,-60,-29
10379,-59.75,-29
10380,-59.5,-29
10381,-59.25,-29
10382,-59,-29
10383,-58.75,-29
10384,-58.5,-29
10385,-58.25,-29
10386,-58,-29
10387,-57.75,-29
10388,-57.5,-29
10389,-57.25,-29
10390,-57,-29
10391,-56.75,-29
10392,-56.5,-29
10393,-56.25,-29
10394,-56,-29
10395,-55.75,-29
10396,-55.5,-29
10397,-55.25,-29
10398,-55,-29
10399,-54.75,-29
10400,-54.5,-29
10401,-54.25,-29
10402,-54,-29
10403,-53.75,-29
10404,-53.5,-29
10405,-53.25,-29
10406,-53,-29
10407,-52.75,-29
10408,-52.5,-29
10409,-52.25,-29
10410,-52,-29
10411,-51.75,-29
10412,-51.5,-29
10413,-51.25,-29
10414,-51,-29
10415,-50.75,-29
10416,-50.5,-29
10417,-50.25,-29
10418,-50,-29
10419,-49.75,-29
10420,-49.5,-29
10421,-49.25,-29
10422,-49,-29
10423,-48.75,-29
10424,-48.5,-29
10425,-48.25,-29
10426,-48,-29
10427,-47.75,-29
10428,-47.5,-29
10429,-47.25,-29
10430,-47,-29
10431,-46.75,-29
10432,-46.5,-29
10433,-46.25,-29
10434,-46,-29
10435,-45.75,-29
10436,-45.5,-29
10437,-45.25,-29
10438,-45,-29
10439,-60,-29.25
10440,-59.75,-29.25
10441,-59.5,-29.25
10442,-59.25,-29.25
10443,-59,-29.25
10444,-58.75,-29.25
10445,-58.5,-29.25
10446,-58.25,-29.25
10447,-58,-29.25
10448,-57.75,-29.25
10449,-57.5,-29.25
10450,-57.25,-29.25
10451,-57,-29.25
10452,-56.75,-29.25
10453,-56.5,-29.25
10454,-56.25,-29.25
10455,-56,-29.25
10456,-55.75,-29.25
10457,-55.5,-29.25
10458,-55.25,-29.25
