USI_ID;ID_AGRUPAMENTO;ID_PONTO_CONEXAO;ID_SUBSISTEMA;ID_EMPREENDIMENTO;ID_AGENTE;ID_MODALIDADE;NOME;TP_USINA;TAG_PI;CEG_ANEEL;COD_CCEE;LATITUDE;LONGITUDE;POT_INSTALADA;FLAG_PROGRAMADA;DT_ENTRADA_OPER;DT_DESATIVACAO;VLR_GF_ENERGIA;VLR_GF_POTENCIA;FLAG_MERCADO;UF;NOME_SIMPLES;ID_QUADRICULA;COD_PI;DT_INCLUSAO;FLAG_HISTORICO;FLAG_SIMULADA;ID_CONJUNTO_PDES_OLD;ID_CONJUNTO_PDP;DT_ENTRADA_TESTE;LATITUDE_;LONGITUDE_;LOCALIZACAO;DT_ENTRADA_SIMUL;ID_SUBSISTEMA_SIMUL;FLAG_SUSPENSA;FLAG_LEILAO;ID_CONJUNTO_BDT;ID_PONTO_CONEXAO_BDT;ID_CONJUNTO_PDES
PIEAU8;147;7;NE;NULL;310;14;Ventos de Santo Augusto VIII;UEE;PIEAU8_GE_TOT_MW.v;EOL.CV.PI.031767-5.01;NULL;-7.77;-40.68;18400.00;1;24/12/2016;NULL;8.80;NULL;NULL;PI;VENTOS DE SANTO AUGUSTO VIII;78;PIEAU8;NULL;N;1;78-----;29;NULL;-77,707;-406,777;I;24/12/2016;NE;N;S;48;24;CJT-78
PIEES1;147;7;NE;NULL;336;14;Ventos de Santo Estevão I;UEE;PIEES1_GE_TOT_MW.v;EOL.CV.PE.031761-6.01;NULL;-7.74;-40.67;25300.00;1;23/06/2016;NULL;16.50;NULL;NULL;PI;VENTOS DE SANTO ESTEVAO I;78;PEEES1;09/05/2017;N;1;78-----;29;NULL;-77,442;-406,208;I;23/06/2016;NE;N;S;48;24;CJT-78
PIEES2;147;7;NE;NULL;335;14;Ventos de Santo Estevão II;UEE;PIEES2_GE_TOT_MW.v;EOL.CV.PE.031762-4.01;NULL;-7.75;-40.63;25300.00;1;06/05/2017;NULL;15.40;NULL;NULL;PI;VENTOS DE SANTO ESTEVAO II;74;PEEES2;20/04/2017;N;1;78-----;29;NULL;-77,482;-406,296;I;06/05/2017;NE;N;S;48;24;CJT-78
PIEES3;147;7;NE;NULL;305;14;Ventos de Santo Estevão III;UEE;PIEES3_GE_TOT_MW.v;EOL.CV.PE.031763-2.01;NULL;-7.73;-40.64;29900.00;1;09/12/2016;NULL;15.60;NULL;NULL;PI;VENTOS DE SANTO ESTEVAO III;78;PEEES3;NULL;N;1;78-----;29;NULL;-77,283;-406,584;I;09/12/2016;NE;N;S;48;24;CJT-78
PIEES4;147;7;NE;NULL;413;14;Ventos de Santo Estevão IV;UEE;PIEES4_GE_TOT_MW.v;EOL.CV.PE.032365-9.01;NULL;-7.79;-40.63;29900.00;1;03/10/2017;NULL;14.20;NULL;NULL;PI;VENTOS DE SANTO ESTEVAO IV;78;PEEES4;13/07/2017;N;1;78-----;29;NULL;-77,266;-405,941;I;03/10/2017;NE;N;S;48;24;CJT-78
PIEES5;147;7;NE;NULL;306;14;Ventos de Santo Estevão V;UEE;PIEES5_GE_TOT_MW.v;EOL.CV.PE.031764-0.01;NULL;-7.76;-40.67;27600.00;1;13/12/2016;NULL;14.80;NULL;NULL;PI;VENTOS DE SANTO ESTEVAO V;77;PEEES5;NULL;N;1;78-----;29;NULL;-77,599;-406,733;I;13/12/2016;NE;N;S;48;24;CJT-78
PIEJ01;33;7;NE;271;202;14;Ventos de Santa Joana I;UEE;PIEJ01_GE_TOT_MW.v;EOL.CV.PI.031581-8.01;82827;-7.42;-40.67;28900.00;1;16/01/2016;NULL;14.70;NULL;;PI;VENTOS DE SANTA JOANA I;74;PIEJ01;NULL;S;1;57-----;44;NULL;-74,237;-406,715;I;16/01/2016;NE;N;S;49;24;CJT-57
PIEJ02;31;7;NE;272;179;14;Ventos de Santa Joana II;UEE;PIEJ02_GE_TOT_MW.v;EOL.CV.PI.031361-0.01;81286;-7.57;-40.70;30000.00;1;18/12/2015;NULL;14.80;NULL;;PI;VENTOS DE SANTA JOANA II;76;PIEJ02;NULL;S;1;53-----;30;NULL;-75,697;-407,032;I;18/12/2015;NE;N;S;50;24;CJT-53
PIEJ03;33;7;NE;273;203;14;Ventos de Santa Joana III;UEE;PIEJ03_GE_TOT_MW.v;EOL.CV.PI.031580-0.01;82828;-7.44;-40.75;29600.00;1;11/03/2016;NULL;14.30;NULL;;PI;VENTOS DE SANTA JOANA III;74;PIEJ03;NULL;S;1;57-----;44;NULL;-74,377;-407,465;I;11/03/2016;NE;N;S;49;24;CJT-57
PIEJ04;33;7;NE;274;204;14;Ventos de Santa Joana IV;UEE;PIEJ04_GE_TOT_MW.v;EOL.CV.PI.031520-6.01;82829;-7.45;-40.69;27200.00;1;16/01/2016;NULL;14.20;NULL;;PI;VENTOS DE SANTA JOANA IV;74;PIEJ04;NULL;S;1;57-----;44;NULL;-74,513;-406,864;I;16/01/2016;NE;N;S;49;24;CJT-57
PIEJ05;33;7;NE;276;205;14;Ventos de Santa Joana V;UEE;PIEJ05_GE_TOT_MW.v;EOL.CV.PI.031538-9.01;82830;-7.37;-40.67;28900.00;1;22/01/2016;NULL;14.10;NULL;;PI;VENTOS DE SANTA JOANA V;71;PIEJ05;NULL;S;1;57-----;44;NULL;-73,709;-406,742;I;22/01/2016;NE;N;S;49;24;CJT-57
PIEJ06;31;7;NE;277;180;14;Ventos de Santa Joana VI;UEE;PIEJ06_GE_TOT_MW.v;EOL.CV.PI.031367-0.01;81287;-7.53;-40.74;30000.00;1;18/12/2015;NULL;15.10;NULL;;PI;VENTOS DE SANTA JOANA VI;76;PIEJ06;NULL;S;1;53-----;30;NULL;-75,266;-407,442;I;18/12/2015;NE;N;S;50;24;CJT-53
PIEJ07;33;7;NE;278;206;14;Ventos de Santa Joana VII;UEE;PIEJ07_GE_TOT_MW.v;EOL.CV.PI.031597-4.01;82831;-7.41;-40.67;28900.00;1;30/01/2016;NULL;14.80;NULL;;PI;VENTOS DE SANTA JOANA VII;74;PIEJ07;NULL;S;1;57-----;44;NULL;-74,130;-406,686;I;30/01/2016;NE;N;S;49;24;CJT-57
PIEJ08;31;7;NE;279;181;14;Ventos de Santa Joana VIII;UEE;PIEJ08_GE_TOT_MW.v;EOL.CV.PI.031366-1.01;81288;-7.60;-40.73;30000.00;1;18/12/2015;NULL;15.70;NULL;;PI;VENTOS DE SANTA JOANA VIII;76;PIEJ08;NULL;S;1;53-----;30;NULL;-75,977;-407,325;I;18/12/2015;NE;N;S;50;24;CJT-53
PIEJ10;32;20;NE;280;166;14;Ventos de Santa Joana X;UEE;PIEJ10_GE_TOT_MW.v;EOL.CV.PI.031393-9.01;81382;-7.44;-40.71;29600.00;1;09/07/2015;NULL;16.00;NULL;;PI;VENTOS DE SANTA JOANA X;74;PIEJ10;NULL;S;1;48-----;43;NULL;-74,387;-407,083;I;09/07/2015;NE;N;S;53;25;CJT-48
PIEJ11;32;20;NE;281;167;14;Ventos de Santa Joana XI;UEE;PIEJ11_GE_TOT_MW.v;EOL.CV.PI.031388-2.01;81421;-7.48;-40.80;29600.00;1;09/07/2015;NULL;16.00;NULL;;PI;VENTOS DE SANTA JOANA XI;75;PIEJ11;NULL;S;1;48-----;43;NULL;-74,830;-407,998;I;09/07/2015;NE;N;S;53;25;CJT-48
PIEJ12;32;20;NE;282;168;14;Ventos de Santa Joana XII;UEE;PIEJ12_GE_TOT_MW.v;EOL.CV.PI.031414-5.01;81384;-7.49;-40.75;28900.00;1;09/07/2015;NULL;16.90;NULL;;PI;VENTOS DE SANTA JOANA XII;74;PIEJ12;NULL;S;1;48-----;43;NULL;-74,860;-407,540;I;09/07/2015;NE;N;S;53;25;CJT-48
PIEJ13;32;20;NE;283;169;14;Ventos de Santa Joana XIII;UEE;PIEJ13_GE_TOT_MW.v;EOL.CV.PI.031394-7.01;81385;-7.41;-40.71;29600.00;1;09/07/2015;NULL;16.00;NULL;;PI;VENTOS DE SANTA JOANA XIII;74;PIEJ13;NULL;S;1;48-----;43;NULL;-74,104;-407,109;I;09/07/2015;NE;N;S;53;25;CJT-48
PIEJ14;32;20;NE;285;170;14;Ventos de Santa Joana XV;UEE;PIEJ15_GE_TOT_MW.v;EOL.CV.PI.031416-1.01;81386;-7.48;-40.77;28900.00;1;09/07/2015;NULL;16.20;NULL;;PI;VENTOS DE SANTA JOANA XV;74;PIEJ15;NULL;S;1;48-----;43;NULL;-74,778;-407,674;I;09/07/2015;NE;N;S;53;25;CJT-48
PIEJ15;31;7;NE;284;182;14;Ventos de Santa Joana XIV;UEE;PIEJ14_GE_TOT_MW.v;EOL.CV.PI.031368-8.01;81289;-7.51;-40.73;30000.00;1;18/12/2015;NULL;14.90;NULL;;PI;VENTOS DE SANTA JOANA XIV;74;PIEJ14;NULL;S;1;53-----;30;NULL;-75,109;-407,344;I;18/12/2015;NE;N;S;50;24;CJT-53
PIEJ16;32;20;NE;286;171;14;Ventos de Santa Joana XVI;UEE;PIEJ16_GE_TOT_MW.v;EOL.CV.PI.031392-0.01;81424;-7.46;-40.72;28900.00;1;09/07/2015;NULL;17.40;NULL;;PI;VENTOS DE SANTA JOANA XVI;74;PIEJ16;NULL;S;1;48-----;43;NULL;-74,588;-407,237;I;09/07/2015;NE;N;S;53;25;CJT-48
PIEJ9;32;20;NE;275;165;14;Ventos de Santa Joana IX;UEE;PIEJ9_GE_TOT_MW.v;EOL.CV.PI.031417-0.01;81282;-7.45;-40.74;29600.00;1;27/08/2015;NULL;15.80;NULL;;PI;VENTOS DE SANTA JOANA IX;74;PIEJ9;NULL;S;1;48-----;43;NULL;-74,517;-407,441;I;27/08/2015;NE;N;S;53;25;CJT-48
PIELB1;224;72;NE;NULL;NULL;14;Aura Lagoa do Barro 01;UEE;;EOL.CV.PI.033621-1.01;NULL;-8.70;-41.64;27000.00;1;27/10/2018;NULL;14.20;NULL;NULL;PI;AURA LAGOA DO BARRO 01;NULL;PIELB1;05/10/2018;S;1;NULL;134;12/09/2018;-86,983;-416,357;I;06/12/2018;NE;N;S;54;26;CJT-123
PIELB2;224;72;NE;NULL;NULL;14;Aura Lagoa do Barro 02 ;UEE;;EOL.CV.PI.033622-0.01;NULL;-8.65;-41.57;27000.00;1;13/12/2018;NULL;11.30;NULL;NULL;PI;AURA LAGOA DO BARRO 02;NULL;PIELB2;05/10/2018;S;1;NULL;134;24/11/2018;-86,538;-415,654;I;26/12/2018;NE;N;S;54;26;CJT-123
PIELB3;224;72;NE;NULL;NULL;14;Aura Lagoa do Barro 03 ;UEE;;EOL.CV.PI.033619-0.01;NULL;-8.61;-41.55;27000.00;1;21/12/2018;NULL;13.50;NULL;NULL;PI;AURA LAGOA DO BARRO 03;NULL;PIELB3;05/10/2018;S;1;NULL;134;08/12/2018;-86,137;-415,514;I;26/12/2018;NE;N;S;54;26;CJT-123
PIELB4;224;72;NE;NULL;NULL;14;Aura Lagoa do Barro 04 ;UEE;;EOL.CV.PI.033620-3.01;NULL;-8.59;-41.54;27000.00;1;28/12/2018;NULL;12.90;NULL;NULL;PI;AURA LAGOA DO BARRO 04;NULL;PIELB4;05/10/2018;S;1;NULL;134;12/12/2018;-85,934;-415,420;I;15/01/2019;NE;N;S;54;26;CJT-123
PIELB5;224;72;NE;NULL;NULL;14;Aura Lagoa do Barro 05 ;UEE;;EOL.CV.PI.033623-8.01;NULL;-8.59;-41.54;24000.00;1;02/11/2018;NULL;10.30;NULL;NULL;PI;AURA LAGOA DO BARRO 05;NULL;PIELB5;05/10/2018;S;1;NULL;134;18/11/2018;-85,934;-415,420;I;06/12/2018;NE;N;S;54;26;CJT-123
PIELB6;224;72;NE;NULL;NULL;14;Aura Lagoa do Barro 06 ;UEE;;EOL.CV.PI.033624-6.01;NULL;-8.63;-41.56;27000.00;1;18/12/2018;NULL;11.90;NULL;NULL;PI;AURA LAGOA DO BARRO 06;NULL;PIELB6;05/10/2018;S;1;NULL;134;30/11/2018;-86,330;-415,608;I;26/12/2018;NE;N;S;54;26;CJT-123
PIELB7;224;72;NE;NULL;NULL;14;Aura Lagoa do Barro 07 ;UEE;;EOL.CV.PI.033618-1.01;NULL;-8.68;-41.63;27000.00;1;27/11/2018;NULL;13.80;NULL;NULL;PI;AURA LAGOA DO BARRO 07;NULL;PIELB7;05/10/2018;S;1;NULL;134;30/10/2018;-86,756;-416,345;I;06/12/2018;NE;N;S;54;26;CJT-123
PIEO01;31;7;NE;290;183;14;Ventos de Santo Onofre I;UEE;PIEO01_GE_TOT_MW.v;EOL.CV.PI.031364-5.01;81203;-7.55;-40.73;30000.00;1;18/12/2015;NULL;16.20;NULL;;PI;VENTOS DE SANTO ONOFRE I;76;PIEO01;NULL;S;1;53-----;30;NULL;-75,533;-407,255;I;18/12/2015;NE;N;S;50;24;CJT-53
PIEO02;31;7;NE;291;183;14;Ventos de Santo Onofre II;UEE;PIEO02_GE_TOT_MW.v;EOL.CV.PI.031362-9.01;81301;-7.59;-40.73;30000.00;1;18/12/2015;NULL;16.60;NULL;;PI;VENTOS DE SANTO ONOFRE II;76;PIEO02;NULL;S;1;53-----;30;NULL;-75,946;-407,304;I;18/12/2015;NE;N;S;50;24;CJT-53
PIEO03;31;7;NE;292;183;14;Ventos de Santo Onofre III;UEE;PIEO03_GE_TOT_MW.v;EOL.CV.PI.031886-8.02;81285;-7.56;-40.73;30000.00;1;18/12/2015;NULL;16.70;NULL;;PI;VENTOS DE SANTO ONOFRE III;76;PIEO03;NULL;S;1;53-----;30;NULL;-75,550;-407,257;I;18/12/2015;NE;N;S;50;24;CJT-53
PIEO04;147;7;NE;NULL;330;14;Ventos de Santo Onofre IV;UEE;PIEO04_GE_TOT_MW.v;EOL.CV.PI.032366-7.01;NULL;-7.60;-40.68;27600.00;1;14/06/2017;NULL;13.60;NULL;NULL;PI;VENTOS DE SANTO ONOFRE IV;76;PIEO04;24/03/2017;N;1;78-----;29;NULL;-77,409;-407,243;I;14/06/2017;NE;N;S;48;24;CJT-78
PIEQN1;290;72;NE;NULL;NULL;14;AURA QUEIMADA NOVA 01;UEE;NULL;EOL.CV.PI.032863-4.01;NULL;-8.68;-41.58;32200.00;1;08/12/2021;NULL;NULL;NULL;NULL;PI;AURA QUEIMADA NOVA 01;NULL;PIEQN1;09/09/2021;NULL;1;NULL;317;07/10/2021;-86,838;-415,891;I;30/12/2021;NE;N;N;167;26;NULL
PIEQN2;290;72;NE;NULL;NULL;14;AURA QUEIMADA NOVA 02;UEE;NULL;EOL.CV.PI.040567-1.01;NULL;-8.62;-41.59;50600.00;1;08/12/2021;NULL;NULL;NULL;NULL;PI;AURA QUEIMADA NOVA 02;NULL;PIEQN2;09/09/2021;NULL;1;NULL;317;06/10/2021;-86,288;-415,950;I;30/12/2021;NE;N;N;167;26;NULL
PIEQN3;224;72;NE;NULL;NULL;14;Aura Queimada Nova 03;UEE;;EOL.CV.PI.033625-4.01;NULL;-8.67;-41.63;9000.00;1;01/12/2018;NULL;4.50;NULL;NULL;PI;AURA QUEIMADA NOVA 03;NULL;PIEQN3;05/10/2018;S;1;NULL;134;10/11/2018;-86,674;-416,308;I;06/12/2018;NE;N;S;54;26;CJT-123
PIESAD;126;7;NE;NULL;312;14;Ventos de Santo Adriano;UEE;PIESAD_GE_TOT_MW.v;EOL.CV.PI.031271-1.01;NULL;-7.34;-40.56;29700.00;1;18/07/2017;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTO ADRIANO;70;PIESAD;05/04/2017;N;1;70-----;52;NULL;-73,292;-405,812;I;18/07/2017;NE;N;N;51;24;CJT-70
PIESAL;126;7;NE;NULL;313;14;Ventos de Santo Albano;UEE;PIESAL_GE_TOT_MW.v;EOL.CV.PI.031272-0.01;NULL;-7.36;-40.58;29700.00;1;19/07/2017;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTO ALBANO;70;PIESAL;05/04/2017;N;1;70-----;52;NULL;-73,546;-406,026;I;19/07/2017;NE;N;N;51;24;CJT-70
PIESAN;126;7;NE;262;146;14;Ventos de Santa Angelina;UEE;PIESAN_GE_TOT_MW.v;EOL.CV.PI.031275-4.01;;-7.30;-40.53;29700.00;1;05/07/2016;NULL;NULL;NULL;;PI;VENTOS DE SANTA ANGELINA;70;PIESAN;NULL;S;1;70-----;52;NULL;-73,047;-405,300;I;05/07/2016;NE;N;N;51;24;CJT-70
PIESBA;126;7;NE;263;146;14;Ventos de Santa Barbara;UEE;PIESBA_GE_TOT_MW.v;EOL.CV.PI.031274-6.01;;-7.30;-40.54;29700.00;1;26/05/2017;NULL;NULL;NULL;;PI;VENTOS DE SANTA BARBARA;70;PIESBA;NULL;S;1;70-----;52;NULL;-73,034;-405,363;I;26/05/2017;NE;N;N;51;24;CJT-70
PIESED;126;7;NE;NULL;325;14;Ventos de Santa Edwiges;UEE;PIESED_GE_TOT_MW.v;EOL.CV.PI.031270-3.01;NULL;-7.31;-40.56;29700.00;1;24/06/2017;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA EDWIGES;70;PIESED;05/04/2017;N;1;70-----;52;NULL;-73,069;-405,550;I;24/06/2017;NE;N;N;51;24;CJT-70
PIESFA;126;7;NE;NULL;326;14;Ventos de Santa Fátima;UEE;PIESFA_GE_TOT_MW.v;EOL.CV.PI.031273-8.01;NULL;-7.34;-40.57;29700.00;1;28/07/2017;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA FATIMA;70;PIESFA;05/04/2017;N;1;70-----;52;NULL;-72,986;-405,557;I;28/07/2017;NE;N;N;51;24;CJT-70
PIESRE;126;7;NE;NULL;327;14;Ventos de Santa Regina;UEE;PIESRE_GE_TOT_MW.v;EOL.CV.PI.031276-2.01;NULL;-7.33;-40.59;29700.00;1;19/07/2017;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA REGINA;70;PIESRE;05/04/2017;N;1;70-----;52;NULL;-73,301;-405,900;I;19/07/2017;NE;N;N;51;24;CJT-70
PIEV08;186;7;NE;NULL;400;14;Ventos de São Vicente 08;UEE;PIEV08_GE_TOT_MW.v;EOL.CV.PI.033144-9.01;NULL;-8.01;-40.63;29400.00;1;06/10/2017;NULL;16.00;NULL;NULL;PI;VENTOS DE SAO VICENTE 08;81;PIEV08;09/06/2017;N;1;NULL;86;NULL;-80,121;-406,317;I;06/10/2017;NE;N;S;52;24;CJT-100
PIEV09;186;7;NE;NULL;401;14;Ventos de São Vicente 09;UEE;PIEV09_GE_TOT_MW.v;EOL.CV.PI.033143-0.01;NULL;-8.02;-40.66;29400.00;1;06/12/2017;NULL;14.60;NULL;NULL;PI;VENTOS DE SAO VICENTE 09;81;PIEV09;09/06/2017;N;1;NULL;86;NULL;-80,173;-406,585;I;06/12/2017;NE;N;S;52;24;CJT-100
PIEV10;186;7;NE;NULL;NULL;14;Ventos de São Vicente 10;UEE;PIEV10;EOL.CV.PI.033136-8.01;NULL;-8.02;-40.62;29400.00;1;17/11/2017;NULL;14.00;NULL;NULL;PI;VENTOS DE SAO VICENTE 10;80;PIEV10;17/11/2017;N;1;NULL;86;NULL;-80,065;-406,378;I;17/11/2017;NE;N;S;52;24;CJT-100
PIEV11;186;7;NE;NULL;NULL;14;Ventos de São Vicente 11;UEE;PIEV11_GE_TOT_MW.v;EOL.CV.PI.033141-4.01;NULL;-8.02;-40.62;29400.00;1;09/11/2017;NULL;14.10;NULL;NULL;PI;VENTOS DE SAO VICENTE 11;80;PIEV11;10/11/2017;N;1;NULL;86;NULL;-79,957;-406,349;I;09/11/2017;NE;N;S;52;24;CJT-100
PIEV12;186;7;NE;NULL;NULL;14;Ventos de São Vicente 12;UEE;PIEV12_GE_TOT_MW.v;EOL.CV.PI.033140-6.01;NULL;-8.02;-40.62;29400.00;1;29/08/2017;NULL;15.60;NULL;NULL;PI;VENTOS DE SAO VICENTE 12;80;PIEV12;13/09/2017;N;1;NULL;86;NULL;-80,214;-406,178;I;29/08/2017;NE;N;S;52;24;CJT-100
PIEV13;186;7;NE;NULL;NULL;14;Ventos de São Vicente 13;UEE;PIEV13_GE_TOT_MW.v;EOL.CV.PI.033139-2.01;NULL;-8.00;-40.61;29400.00;1;19/09/2017;NULL;13.70;NULL;NULL;PI;VENTOS DE SAO VICENTE 13;80;PIEV13;13/09/2017;N;1;NULL;86;NULL;-80,031;-406,115;I;19/09/2017;NE;N;S;52;24;CJT-100
PIEV14;186;7;NE;NULL;412;14;Ventos de São Vicente 14;UEE;PIEV14_GE_TOT_MW.v;EOL.CV.PI.033138-4.01;NULL;-7.99;-40.58;29400.00;1;02/08/2017;NULL;15.60;NULL;NULL;PI;VENTOS DE SAO VICENTE 14;80;PIEV14;06/07/2017;N;1;NULL;86;NULL;-79,895;-405,834;I;02/08/2017;NE;N;S;52;24;CJT-100
PIEVI1;147;7;NE;NULL;331;14;Ventos de São Virgílio 1;UEE;PIEVI1_GE_TOT_MW.v;EOL.CV.PI.032367-5.01;NULL;-7.74;-40.72;29900.00;1;30/08/2017;NULL;15.20;NULL;NULL;PI;VENTOS DE SAO VIRGILIO 1;78;PIEVI1;25/03/2017;N;1;78-----;29;NULL;-76,882;-406,883;I;30/08/2017;NE;N;S;48;24;CJT-78
PIEVI2;147;7;NE;NULL;327;14;Ventos de São Virgílio 2;UEE;PIEVI2_GE_TOT_MW.v;EOL.CV.PI.033667-0.01;NULL;-7.79;-40.73;29900.00;1;10/02/2017;NULL;15.40;NULL;NULL;PI;VENTOS DE SAO VIRGILIO 2;10;PIEVI2;10/02/2017;N;1;78-----;29;NULL;-77,917;-407,280;I;10/02/2017;NE;N;S;48;24;CJT-78
PIEVI3;147;7;NE;NULL;406;14;Ventos de São Virgílio 3;UEE;PIEVI3_GE_TOT_MW.v;EOL.CV.PI.032368-3.01;NULL;-7.80;-40.71;19800.00;1;29/09/2017;NULL;9.20;NULL;NULL;PI;VENTOS DE SAO VIRGILIO 3;78;PIEVI3;20/06/2017;N;1;78-----;29;NULL;-77,835;-406,575;I;29/09/2017;NE;N;S;48;24;CJT-78
PIOI01;297;113;NE;NULL;NULL;14;UEE OIT OITIS 01;UEE;NULL;EOL.CV.PI.044555-0.01;NULL;-9.00;-41.72;33000.00;1;18/08/2022;NULL;NULL;NULL;NULL;PI;UEE OIT OITIS 01;NULL;PIOI01;14/03/2022;NULL;1;NULL;331;16/06/2022;-90,000;-417,200;;20/09/2022;NE;N;N;173;108;NULL
PIOI02;297;113;NE;NULL;NULL;14;OITIS 2;UEE;NULL;EOL.CV.PI.044359-0.01;NULL;-9.01;-41.73;27500.00;1;22/09/2022;NULL;NULL;NULL;NULL;PI;OITIS 2;NULL;PIOI02;14/03/2022;NULL;1;NULL;331;15/07/2022;-90,100;-417,300;;21/10/2022;NE;N;N;173;108;NULL
PIOI03;297;113;NE;NULL;NULL;14;OITIS 3;UEE;NULL;EOL.CV.PI.044362-0.01;NULL;-9.01;-41.75;49500.00;1;04/10/2022;NULL;NULL;NULL;NULL;PI;OITIS 3;NULL;PIOI03;14/03/2022;NULL;1;NULL;331;03/09/2022;-90,100;-417,500;;21/10/2022;NE;N;N;173;108;NULL
PIOI04;297;113;NE;NULL;NULL;14;OITIS 4;UEE;NULL;EOL.CV.PI.044363-8.01;NULL;-9.02;-41.75;49500.00;1;21/10/2022;NULL;NULL;NULL;NULL;PI;OITIS 4;NULL;PIOI04;14/03/2022;NULL;1;NULL;331;30/09/2022;-90,200;-417,500;;28/10/2022;NE;N;N;173;108;NULL
PIOI05;297;113;NE;NULL;NULL;14;OITIS 5;UEE;NULL;EOL.CV.PI.044364-6.01;NULL;-9.04;-41.75;16500.00;1;22/07/2022;NULL;NULL;NULL;NULL;PI;OITIS 5;NULL;PIOI05;14/03/2022;NULL;1;NULL;331;04/06/2022;-90,400;-417,500;;20/09/2022;NE;N;N;173;108;NULL
PIOI06;297;113;NE;NULL;NULL;14;UEE OIT OITIS 06;UEE;NULL;EOL.CV.PI.044365-4.01;NULL;-9.05;-41.74;49500.00;1;22/07/2022;NULL;NULL;NULL;NULL;PI;UEE OIT OITIS 06;NULL;PIOI06;14/03/2022;NULL;1;NULL;331;07/06/2022;-90,500;-417,400;;24/08/2022;NE;N;N;173;108;NULL
PIOI07;297;113;NE;NULL;NULL;7;UEE OIT OITIS 07;UEE;NULL;EOL.CV.PI.044366-2.01;NULL;-9.07;-41.73;44000.00;1;22/07/2022;NULL;NULL;NULL;NULL;PI;UEE OIT OITIS 07;NULL;PIOI07;14/03/2022;NULL;1;NULL;331;15/06/2022;-90,700;-417,300;;20/09/2022;NE;N;N;173;108;NULL
PIOI08;297;113;NE;NULL;NULL;14;OITIS 08;UEE;NULL;EOL.CV.PI.044367-0.01;NULL;-9.09;-41.76;49500.00;1;14/09/2022;NULL;NULL;NULL;NULL;PI;OITIS 08;NULL;PIOI08;02/05/2022;NULL;1;NULL;331;29/07/2022;-90,982;-417,609;I;20/09/2022;NE;N;N;173;108;NULL
PIOI09;297;113;NE;NULL;NULL;14;OITIS 9;UEE;NULL;EOL.CV.PI.044368-9.01;NULL;-9.05;-41.77;55000.00;1;NULL;NULL;NULL;NULL;NULL;PI;OITIS 9;NULL;PIOI09;14/03/2022;NULL;0;NULL;331;NULL;-90,500;-417,700;;NULL;NE;N;N;173;108;NULL
PIOI10;297;113;NE;NULL;NULL;14;OITIS 10;UEE;NULL;EOL.CV.PI.044358-1.01;NULL;-9.05;-41.77;49500.00;1;NULL;NULL;NULL;NULL;NULL;PI;OITIS 10;NULL;PIOI10;14/03/2022;NULL;0;NULL;331;NULL;-90,500;-417,700;;NULL;NE;N;N;173;108;NULL
PIPORD;999;999;NE;NULL;NULL;10;PORTO DO DELTA;UEE;NULL;EOL.CV.PI.030639-8.01;NULL;-2.84;-41.69;30800.00;0;04/11/2016;NULL;NULL;NULL;NULL;PI;PORTO DO DELTA;NULL;PIPORD;06/08/2020;S;0;NULL;NULL;NULL;-28,428;-416,976;NULL;NULL;NE;N;S;NULL;NULL;
PIPORO;999;999;NE;NULL;NULL;10;PORTO SALGADO;UEE;NULL;EOL.CV.PI.030830-7.01;NULL;-2.83;-41.72;20000.00;0;10/07/2014;NULL;NULL;NULL;NULL;PI;PORTO SALGADO;NULL;PIPORO;06/08/2020;S;0;NULL;NULL;NULL;-28,398;-417,270;NULL;NULL;NE;N;S;NULL;NULL;
PIPORT;999;999;NE;NULL;NULL;10;PORTO DAS BARCAS;UEE;NULL;EOL.CV.PI.030827-7.01;NULL;-2.82;-41.74;20000.00;0;02/07/2014;NULL;NULL;NULL;NULL;PI;PORTO DAS BARCAS;NULL;PIPORT;06/08/2020;S;0;NULL;NULL;NULL;-28,207;-417,418;NULL;NULL;NE;N;S;NULL;NULL;
PIPSAL;999;999;NE;NULL;NULL;10;PEDRA DO SAL;UEE;NULL;EOL.CV.PI.028731-8.01;NULL;-2.82;-41.70;18000.00;0;30/12/2008;NULL;NULL;NULL;NULL;PI;PEDRA DO SAL;NULL;PIPSAL;06/08/2020;S;0;NULL;NULL;NULL;-28,262;-417,071;NULL;NULL;NE;N;N;NULL;NULL;
PISA02;254;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 02;UEE;NULL;EOL.CV.PI.033006-0.01;NULL;-8.54;-41.57;31500.00;1;12/11/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 02;NULL;PISA02;16/06/2020;S;1;NULL;288;14/07/2020;-85,442;-415,751;NULL;18/01/2021;NE;N;S;134;64;NULL
